,0,pseudotime,Cell type annotation
17476,15.096311,0.8820727788742273,Neutrophil
11653,10.674214,0.8820890896931934,Neutrophil
10103,10.213533,0.8821054005121597,Neutrophil
54651,10.494364,0.8821217113311259,Neutrophil
55752,11.480602,0.8821380221500922,Undifferentiated
31411,7.787207,0.8821543329690584,Neutrophil
31445,9.178404,0.8821706437880246,Neutrophil
52813,8.651882,0.8821869546069908,Neutrophil
30834,7.67671,0.8822032654259571,Neutrophil
55650,8.723971,0.8822195762449233,Neutrophil
18528,8.896364,0.8822358870638894,Neutrophil
18369,7.346412,0.8822521978828557,Neutrophil
18231,10.8437,0.8822685087018219,Neutrophil
18297,4.455714,0.8822848195207882,Neutrophil
17415,10.127807,0.8823011303397543,Neutrophil
53279,8.000435,0.8823174411587206,Neutrophil
18544,12.71234,0.8823337519776868,Neutrophil
13998,9.904499,0.8823500627966531,Neutrophil
9627,8.646703,0.8823663736156192,Neutrophil
16397,9.3469515,0.8823826844345855,Neutrophil
18610,9.289288,0.8823989952535517,Neutrophil
52960,8.468293,0.882415306072518,Neutrophil
664,9.976297,0.8824316168914841,Neutrophil
14771,10.770751,0.8824479277104503,Neutrophil
4278,11.100633,0.8824642385294166,Neutrophil
32267,9.0290785,0.8824805493483828,Neutrophil
14444,14.911693,0.882496860167349,Neutrophil
10446,9.469048,0.8825131709863152,Neutrophil
3245,9.286953,0.8825294818052815,Neutrophil
16609,7.5973415,0.8825457926242477,Neutrophil
30950,7.5821157,0.8825621034432138,Neutrophil
16028,9.398336,0.8825784142621801,Neutrophil
18169,11.306027,0.8825947250811463,Neutrophil
56633,10.503134,0.8826110359001126,Neutrophil
14710,9.919842,0.8826273467190787,Neutrophil
48162,9.134271,0.882643657538045,Neutrophil
53563,7.2601237,0.8826599683570112,Neutrophil
3042,9.051296,0.8826762791759775,Neutrophil
9778,9.902405,0.8826925899949436,Neutrophil
14937,9.4778185,0.8827089008139098,Neutrophil
54620,13.660789,0.8827252116328761,Neutrophil
1812,9.25946,0.8827415224518423,Neutrophil
17143,8.190535,0.8827578332708085,Neutrophil
680,10.547007,0.8827741440897747,Neutrophil
34382,5.2925286,0.882790454908741,Neutrophil
437,8.116846,0.8828067657277072,Neutrophil
15217,12.296208,0.8828230765466734,Undifferentiated
118,10.184111,0.8828393873656396,Neutrophil
55575,10.425628,0.8828556981846059,Neutrophil
11222,8.992943,0.8828720090035721,Neutrophil
16354,10.290089,0.8828883198225382,Neutrophil
15338,6.0729756,0.8829046306415045,Neutrophil
30814,8.454535,0.8829209414604707,Neutrophil
32687,8.189617,0.882937252279437,Neutrophil
55074,10.801135,0.8829535630984031,Neutrophil
13095,8.491196,0.8829698739173694,Neutrophil
15969,8.533796,0.8829861847363356,Neutrophil
54742,11.792378,0.8830024955553019,Neutrophil
14053,7.9106174,0.8830188063742681,Neutrophil
54277,14.81672,0.8830351171932342,Neutrophil
16580,6.911531,0.8830514280122005,Neutrophil
17232,10.236328,0.8830677388311667,Neutrophil
56406,10.583283,0.883084049650133,Neutrophil
18628,9.888035,0.8831003604690991,Neutrophil
31808,8.672029,0.8831166712880654,Neutrophil
10830,8.559526,0.8831329821070316,Neutrophil
3513,10.655726,0.8831492929259979,Neutrophil
56023,9.681948,0.883165603744964,Neutrophil
17220,7.6016665,0.8831819145639302,Neutrophil
60620,8.564023,0.8831982253828965,Neutrophil
30468,7.8615184,0.8832145362018627,Neutrophil
17154,8.537153,0.8832308470208289,Neutrophil
3026,10.24953,0.8832471578397951,Neutrophil
53529,8.584896,0.8832634686587614,Neutrophil
53606,6.8198085,0.8832797794777276,Neutrophil
53674,8.745936,0.8832960902966938,Neutrophil
16531,7.2859516,0.88331240111566,Neutrophil
31788,9.869475,0.8833287119346263,Neutrophil
17544,7.569322,0.8833450227535925,Neutrophil
5969,6.826482,0.8833613335725586,Neutrophil
18395,12.211594,0.8833776443915249,Undifferentiated
55054,9.342393,0.8833939552104911,Neutrophil
14734,7.8621306,0.8834102660294574,Neutrophil
18152,6.7369614,0.8834265768484235,Neutrophil
2607,8.573008,0.8834428876673898,Neutrophil
1906,10.706076,0.883459198486356,Neutrophil
3619,11.531454,0.8834755093053223,Undifferentiated
53442,9.663082,0.8834918201242884,Neutrophil
1714,10.926436,0.8835081309432546,Neutrophil
1820,9.385171,0.8835244417622209,Neutrophil
13636,9.303527,0.8835407525811871,Neutrophil
16917,5.4194674,0.8835570634001533,Neutrophil
18066,6.4431434,0.8835733742191195,Neutrophil
52908,11.640313,0.8835896850380858,Undifferentiated
52663,11.522669,0.883605995857052,Neutrophil
15679,8.819288,0.8836223066760182,Neutrophil
12678,9.972641,0.8836386174949844,Neutrophil
11969,8.334008,0.8836549283139506,Neutrophil
43527,9.030718,0.8836712391329169,Neutrophil
3447,8.765623,0.883687549951883,Undifferentiated
3678,10.160964,0.8837038607708493,Undifferentiated
55669,9.164274,0.8837201715898155,Neutrophil
17158,10.753953,0.8837364824087818,Neutrophil
13306,9.86165,0.8837527932277479,Neutrophil
10484,9.894182,0.8837691040467142,Neutrophil
54297,11.007891,0.8837854148656804,Neutrophil
16965,10.404856,0.8838017256846467,Neutrophil
52700,8.4263115,0.8838180365036128,Neutrophil
11526,10.799184,0.883834347322579,Neutrophil
13526,6.8462567,0.8838506581415453,Neutrophil
32490,7.6331253,0.8838669689605115,Neutrophil
18234,8.919503,0.8838832797794778,Neutrophil
54874,6.4723983,0.8838995905984439,Neutrophil
15903,6.9421043,0.8839159014174102,Neutrophil
48588,12.218949,0.8839322122363764,Neutrophil
56217,7.3633666,0.8839485230553427,Neutrophil
14834,8.855662,0.8839648338743088,Neutrophil
54501,10.093546,0.883981144693275,Neutrophil
12397,8.929516,0.8839974555122413,Neutrophil
4718,9.656116,0.8840137663312075,Neutrophil
53092,10.218985,0.8840300771501737,Undifferentiated
53604,8.588814,0.8840463879691399,Neutrophil
681,8.578184,0.8840626987881062,Neutrophil
54086,11.021566,0.8840790096070724,Neutrophil
55366,10.616013,0.8840953204260386,Neutrophil
17201,6.1700826,0.8841116312450048,Neutrophil
15808,8.340455,0.884127942063971,Neutrophil
17868,9.1098585,0.8841442528829373,Neutrophil
32032,8.533315,0.8841605637019034,Neutrophil
12270,8.952289,0.8841768745208697,Neutrophil
31086,8.075485,0.8841931853398359,Neutrophil
11902,8.491397,0.8842094961588022,Neutrophil
12017,8.383041,0.8842258069777683,Neutrophil
53966,7.8441477,0.8842421177967346,Neutrophil
52966,8.427705,0.8842584286157008,Neutrophil
17843,9.164158,0.8842747394346671,Neutrophil
17535,5.6712303,0.8842910502536332,Neutrophil
17183,9.683944,0.8843073610725994,Neutrophil
50567,5.782756,0.8843236718915657,Neutrophil
55901,8.930195,0.8843399827105319,Neutrophil
12256,14.380341,0.8843562935294981,Undifferentiated
53409,8.828894,0.8843726043484643,Neutrophil
14468,11.847461,0.8843889151674306,Neutrophil
42139,9.766366,0.8844052259863968,Undifferentiated
17325,8.5228,0.884421536805363,Neutrophil
14375,8.81924,0.8844378476243292,Neutrophil
55218,9.56299,0.8844541584432954,Neutrophil
53102,9.539545,0.8844704692622617,Neutrophil
18068,9.305285,0.8844867800812278,Neutrophil
13589,10.865683,0.8845030909001941,Neutrophil
52847,8.954609,0.8845194017191603,Neutrophil
5707,9.103805,0.8845357125381266,Neutrophil
53054,7.936461,0.8845520233570927,Neutrophil
5601,8.986658,0.884568334176059,Neutrophil
30525,6.7275233,0.8845846449950252,Neutrophil
53329,9.972803,0.8846009558139915,Neutrophil
1355,13.077321,0.8846172666329576,Undifferentiated
12718,11.917787,0.8846335774519238,Neutrophil
2480,12.92674,0.8846498882708901,Undifferentiated
30554,7.4233475,0.8846661990898563,Neutrophil
13640,10.377496,0.8846825099088225,Neutrophil
54210,8.836703,0.8846988207277887,Neutrophil
30671,5.1852903,0.884715131546755,Neutrophil
4578,10.307004,0.8847314423657212,Neutrophil
54488,9.4774065,0.8847477531846875,Undifferentiated
15334,14.668169,0.8847640640036536,Neutrophil
30707,8.112759,0.8847803748226198,Neutrophil
15511,9.73415,0.8847966856415861,Neutrophil
18272,7.5942836,0.8848129964605523,Neutrophil
44819,11.710907,0.8848293072795185,Neutrophil
37,9.744795,0.8848456180984847,Neutrophil
885,9.878311,0.884861928917451,Neutrophil
13361,9.00807,0.8848782397364172,Neutrophil
15189,8.044041,0.8848945505553834,Neutrophil
5090,10.072645,0.8849108613743496,Neutrophil
36251,6.9295154,0.8849271721933158,Neutrophil
11647,11.482647,0.8849434830122821,Undifferentiated
17705,9.810435,0.8849597938312482,Neutrophil
32829,7.8221645,0.8849761046502145,Neutrophil
53453,7.2351246,0.8849924154691807,Neutrophil
56013,9.8200445,0.885008726288147,Neutrophil
56336,10.34299,0.8850250371071131,Undifferentiated
4914,9.233151,0.8850413479260794,Neutrophil
11596,7.9069614,0.8850576587450456,Neutrophil
3947,10.96122,0.8850739695640119,Undifferentiated
2450,13.217183,0.885090280382978,Undifferentiated
54657,10.224212,0.8851065912019442,Neutrophil
55898,10.232216,0.8851229020209105,Neutrophil
756,8.177105,0.8851392128398767,Neutrophil
13581,9.853241,0.8851555236588429,Neutrophil
53894,9.620147,0.8851718344778091,Undifferentiated
17345,8.548581,0.8851881452967754,Neutrophil
10520,9.015626,0.8852044561157416,Neutrophil
14887,8.421932,0.8852207669347077,Neutrophil
15769,5.5120063,0.885237077753674,Undifferentiated
54392,10.0183935,0.8852533885726402,Neutrophil
17079,9.512163,0.8852696993916065,Neutrophil
52671,9.601589,0.8852860102105726,Neutrophil
32134,9.66104,0.8853023210295389,Undifferentiated
18503,12.833635,0.8853186318485051,Undifferentiated
15536,7.6546063,0.8853349426674714,Neutrophil
3172,12.385449,0.8853512534864375,Undifferentiated
530,8.838391,0.8853675643054038,Neutrophil
54407,7.6435323,0.88538387512437,Neutrophil
15845,9.866603,0.8854001859433362,Neutrophil
12375,7.693821,0.8854164967623024,Neutrophil
44980,7.139194,0.8854328075812686,Neutrophil
53588,11.200817,0.8854491184002349,Neutrophil
52749,9.706873,0.8854654292192011,Neutrophil
1687,8.918706,0.8854817400381673,Neutrophil
14914,8.321959,0.8854980508571335,Neutrophil
11695,9.807315,0.8855143616760998,Neutrophil
53417,4.7114735,0.885530672495066,Neutrophil
17648,7.9030766,0.8855469833140321,Neutrophil
53742,9.286947,0.8855632941329984,Neutrophil
3993,9.717222,0.8855796049519646,Neutrophil
18175,5.304481,0.8855959157709309,Neutrophil
54075,8.831838,0.8856122265898971,Neutrophil
17896,8.615315,0.8856285374088633,Neutrophil
3174,11.79068,0.8856448482278295,Neutrophil
55955,7.935669,0.8856611590467958,Neutrophil
3653,8.639133,0.885677469865762,Undifferentiated
31187,8.5738,0.8856937806847281,Neutrophil
12654,12.469871,0.8857100915036944,Neutrophil
4378,11.762322,0.8857264023226606,Undifferentiated
11710,8.100254,0.8857427131416269,Neutrophil
16547,10.701041,0.885759023960593,Undifferentiated
32619,6.304622,0.8857753347795593,Neutrophil
54946,9.635203,0.8857916455985255,Neutrophil
11917,10.241991,0.8858079564174918,Neutrophil
31979,6.798301,0.8858242672364579,Neutrophil
54098,6.832859,0.8858405780554242,Neutrophil
14797,9.335498,0.8858568888743904,Neutrophil
18039,7.6487947,0.8858731996933566,Neutrophil
15622,10.151462,0.8858895105123228,Neutrophil
16683,8.886036,0.885905821331289,Neutrophil
53987,13.107022,0.8859221321502553,Neutrophil
1479,11.912862,0.8859384429692215,Undifferentiated
17682,9.93011,0.8859547537881877,Neutrophil
18375,9.941661,0.8859710646071539,Neutrophil
55519,8.61046,0.8859873754261202,Neutrophil
16717,10.440772,0.8860036862450864,Neutrophil
51532,9.042129,0.8860199970640525,Neutrophil
49782,5.512743,0.8860363078830188,Neutrophil
10788,8.77147,0.886052618701985,Neutrophil
55962,8.988419,0.8860689295209513,Neutrophil
15192,4.0487204,0.8860852403399174,Neutrophil
11701,9.159712,0.8861015511588837,Neutrophil
16766,11.22854,0.8861178619778499,Undifferentiated
55407,11.061642,0.8861341727968162,Undifferentiated
17283,9.250529,0.8861504836157823,Neutrophil
5477,10.306686,0.8861667944347486,Neutrophil
14428,9.130551,0.8861831052537148,Neutrophil
1871,8.415352,0.886199416072681,Neutrophil
52702,11.379881,0.8862157268916472,Undifferentiated
4719,9.384093,0.8862320377106134,Neutrophil
38315,7.535048,0.8862483485295797,Neutrophil
32772,6.2629843,0.8862646593485459,Neutrophil
11323,8.590854,0.8862809701675121,Neutrophil
53303,5.0820093,0.8862972809864783,Undifferentiated
53923,7.468167,0.8863135918054446,Neutrophil
2868,10.686634,0.8863299026244108,Neutrophil
56632,9.958475,0.8863462134433769,Neutrophil
51439,9.371778,0.8863625242623432,Neutrophil
56273,8.453683,0.8863788350813094,Neutrophil
351,7.006159,0.8863951459002757,Neutrophil
2061,11.625683,0.8864114567192418,Undifferentiated
31567,10.068621,0.8864277675382081,Neutrophil
3162,11.230929,0.8864440783571743,Neutrophil
16926,10.1955595,0.8864603891761406,Neutrophil
3262,9.334165,0.8864766999951068,Neutrophil
12329,6.296186,0.886493010814073,Neutrophil
55796,10.460902,0.8865093216330392,Neutrophil
16884,10.461411,0.8865256324520054,Undifferentiated
16408,5.500851,0.8865419432709717,Neutrophil
54036,9.322297,0.8865582540899378,Neutrophil
16576,9.406869,0.8865745649089041,Neutrophil
32078,9.00038,0.8865908757278703,Neutrophil
56549,10.163322,0.8866071865468366,Neutrophil
12790,9.955897,0.8866234973658027,Neutrophil
54190,10.369554,0.886639808184769,Neutrophil
53349,8.039276,0.8866561190037352,Neutrophil
17930,9.947251,0.8866724298227014,Neutrophil
2442,11.736502,0.8866887406416676,Neutrophil
658,10.315189,0.8867050514606338,Neutrophil
3783,9.177876,0.8867213622796001,Neutrophil
3655,9.035201,0.8867376730985663,Neutrophil
16951,7.755051,0.8867539839175325,Neutrophil
30585,10.997549,0.8867702947364987,Undifferentiated
53732,7.5367794,0.886786605555465,Neutrophil
13014,10.13483,0.8868029163744312,Neutrophil
1265,7.6291227,0.8868192271933973,Neutrophil
4738,7.712506,0.8868355380123636,Neutrophil
53062,9.053259,0.8868518488313298,Neutrophil
55579,9.666372,0.8868681596502961,Neutrophil
1051,9.133749,0.8868844704692622,Neutrophil
12027,12.353172,0.8869007812882285,Neutrophil
54633,8.580244,0.8869170921071947,Neutrophil
53079,8.815394,0.886933402926161,Neutrophil
32699,8.827513,0.8869497137451271,Neutrophil
13763,10.870652,0.8869660245640933,Neutrophil
16400,8.515637,0.8869823353830596,Neutrophil
10549,6.4767256,0.8869986462020258,Neutrophil
14148,12.65025,0.887014957020992,Neutrophil
3383,10.204342,0.8870312678399582,Neutrophil
17314,10.625625,0.8870475786589245,Neutrophil
14242,13.692999,0.8870638894778907,Neutrophil
3053,11.60135,0.8870802002968569,Neutrophil
17188,8.728733,0.8870965111158231,Undifferentiated
14851,6.1604414,0.8871128219347894,Neutrophil
56777,12.489731,0.8871291327537556,Undifferentiated
17882,8.777337,0.8871454435727217,Neutrophil
17032,9.900329,0.887161754391688,Neutrophil
48752,5.722246,0.8871780652106542,Neutrophil
32016,8.638671,0.8871943760296205,Neutrophil
10979,9.136572,0.8872106868485866,Neutrophil
11705,7.9683857,0.8872269976675529,Neutrophil
56421,8.961562,0.8872433084865191,Neutrophil
17692,10.838497,0.8872596193054854,Neutrophil
56345,8.343399,0.8872759301244515,Neutrophil
53361,12.061517,0.8872922409434177,Neutrophil
46436,10.133659,0.887308551762384,Neutrophil
45848,9.574268,0.8873248625813502,Neutrophil
53042,8.723231,0.8873411734003165,Neutrophil
31620,7.421285,0.8873574842192826,Neutrophil
55870,9.925544,0.8873737950382489,Neutrophil
5681,9.85655,0.8873901058572151,Neutrophil
32323,8.206124,0.8874064166761814,Neutrophil
15006,8.457304,0.8874227274951475,Neutrophil
55605,10.522032,0.8874390383141137,Neutrophil
54317,12.314122,0.88745534913308,Undifferentiated
16533,6.16912,0.8874716599520462,Neutrophil
31212,7.2162547,0.8874879707710124,Neutrophil
54706,10.078695,0.8875042815899786,Neutrophil
3259,10.490749,0.8875205924089449,Neutrophil
14463,12.282885,0.8875369032279111,Neutrophil
4787,11.041764,0.8875532140468773,Neutrophil
32058,6.1517215,0.8875695248658435,Neutrophil
56142,7.8621907,0.8875858356848098,Neutrophil
42799,6.983748,0.887602146503776,Neutrophil
18358,6.6445312,0.8876184573227421,Neutrophil
35419,13.308863,0.8876347681417084,Neutrophil
17337,8.567569,0.8876510789606746,Undifferentiated
15762,9.298429,0.8876673897796409,Neutrophil
18000,11.556227,0.887683700598607,Neutrophil
18214,9.566562,0.8877000114175733,Neutrophil
55109,13.72258,0.8877163222365395,Neutrophil
12807,8.684282,0.8877326330555058,Neutrophil
5244,8.260206,0.8877489438744719,Neutrophil
16734,10.55818,0.8877652546934381,Neutrophil
18403,11.200624,0.8877815655124044,Neutrophil
54953,12.863474,0.8877978763313706,Undifferentiated
55723,10.016834,0.8878141871503368,Neutrophil
16769,7.8825374,0.887830497969303,Neutrophil
54952,10.360338,0.8878468087882693,Neutrophil
15381,10.362628,0.8878631196072355,Undifferentiated
16390,9.105897,0.8878794304262017,Neutrophil
18398,9.8298235,0.8878957412451679,Undifferentiated
53878,7.542389,0.8879120520641341,Neutrophil
13600,10.258036,0.8879283628831004,Neutrophil
18329,9.159315,0.8879446737020665,Neutrophil
54423,9.072705,0.8879609845210328,Neutrophil
3575,11.478286,0.887977295339999,Neutrophil
14224,9.999327,0.8879936061589653,Neutrophil
17259,9.883531,0.8880099169779314,Neutrophil
141,9.458695,0.8880262277968977,Neutrophil
31835,8.048065,0.8880425386158639,Neutrophil
54682,9.335992,0.8880588494348302,Neutrophil
54838,10.065595,0.8880751602537963,Neutrophil
3712,7.845003,0.8880914710727625,Neutrophil
31347,7.968572,0.8881077818917288,Neutrophil
1188,10.643367,0.888124092710695,Neutrophil
2367,9.292499,0.8881404035296612,Neutrophil
15462,13.581836,0.8881567143486274,Undifferentiated
58347,10.00701,0.8881730251675937,Undifferentiated
54642,8.113542,0.8881893359865599,Neutrophil
18383,10.462254,0.888205646805526,Neutrophil
125,7.7958965,0.8882219576244923,Neutrophil
56014,11.925025,0.8882382684434585,Neutrophil
41951,5.7709465,0.8882545792624248,Neutrophil
55789,12.607015,0.888270890081391,Neutrophil
12222,8.746281,0.8882872009003572,Neutrophil
52688,10.36235,0.8883035117193234,Neutrophil
1210,10.097702,0.8883198225382897,Neutrophil
16538,11.403881,0.8883361333572559,Neutrophil
53589,7.4520264,0.8883524441762221,Neutrophil
18453,9.453881,0.8883687549951883,Neutrophil
573,9.902911,0.8883850658141546,Neutrophil
15284,9.245038,0.8884013766331208,Neutrophil
54322,8.378836,0.8884176874520869,Neutrophil
2089,9.018956,0.8884339982710532,Neutrophil
53376,8.609362,0.8884503090900194,Neutrophil
2517,10.977947,0.8884666199089857,Neutrophil
2579,8.4376545,0.8884829307279518,Neutrophil
12689,11.353555,0.8884992415469181,Neutrophil
5497,8.138521,0.8885155523658843,Neutrophil
59785,7.359334,0.8885318631848506,Undifferentiated
17610,9.309656,0.8885481740038167,Neutrophil
9745,9.85219,0.8885644848227829,Neutrophil
10943,10.037899,0.8885807956417492,Neutrophil
15003,11.577055,0.8885971064607154,Neutrophil
56743,14.095257,0.8886134172796816,Neutrophil
52954,9.910128,0.8886297280986478,Neutrophil
17444,11.469288,0.8886460389176141,Neutrophil
18472,7.509916,0.8886623497365803,Neutrophil
54551,7.883537,0.8886786605555465,Neutrophil
53550,9.031843,0.8886949713745127,Neutrophil
14549,9.8358345,0.888711282193479,Neutrophil
55944,9.250411,0.8887275930124452,Neutrophil
156,9.187549,0.8887439038314113,Neutrophil
56484,9.218834,0.8887602146503776,Neutrophil
54095,9.237343,0.8887765254693438,Neutrophil
17334,9.487281,0.8887928362883101,Neutrophil
15070,9.071521,0.8888091471072762,Undifferentiated
17080,8.116037,0.8888254579262425,Neutrophil
53398,12.102885,0.8888417687452087,Neutrophil
4421,9.875483,0.888858079564175,Neutrophil
14691,9.355742,0.8888743903831411,Undifferentiated
12671,10.696308,0.8888907012021073,Neutrophil
53100,11.796195,0.8889070120210736,Undifferentiated
16627,11.007717,0.8889233228400398,Undifferentiated
1932,13.286725,0.888939633659006,Undifferentiated
56537,10.854667,0.8889559444779722,Neutrophil
14091,10.805239,0.8889722552969385,Neutrophil
15617,10.485435,0.8889885661159047,Neutrophil
11854,8.736293,0.8890048769348708,Neutrophil
1294,9.383436,0.8890211877538371,Neutrophil
5119,9.465543,0.8890374985728033,Neutrophil
31753,8.395811,0.8890538093917696,Neutrophil
18069,9.031568,0.8890701202107357,Neutrophil
14289,11.253446,0.889086431029702,Neutrophil
4444,7.764357,0.8891027418486682,Neutrophil
30467,9.5924835,0.8891190526676345,Undifferentiated
17397,8.650021,0.8891353634866007,Neutrophil
55690,9.03407,0.8891516743055669,Neutrophil
5940,11.125752,0.8891679851245331,Neutrophil
53903,7.683056,0.8891842959434993,Neutrophil
3963,9.36513,0.8892006067624656,Neutrophil
17616,7.078516,0.8892169175814317,Neutrophil
30563,8.908051,0.889233228400398,Neutrophil
14299,7.970152,0.8892495392193642,Neutrophil
18127,10.398241,0.8892658500383305,Neutrophil
1006,12.060228,0.8892821608572966,Neutrophil
55198,9.918295,0.8892984716762629,Neutrophil
3793,9.659753,0.8893147824952291,Neutrophil
30956,8.618822,0.8893310933141954,Neutrophil
16082,8.834513,0.8893474041331615,Undifferentiated
14874,7.9700603,0.8893637149521277,Undifferentiated
17491,11.393789,0.889380025771094,Neutrophil
6085,8.658268,0.8893963365900602,Neutrophil
10698,9.586367,0.8894126474090264,Neutrophil
53128,9.175487,0.8894289582279926,Neutrophil
15657,11.223234,0.8894452690469589,Neutrophil
34608,7.005641,0.8894615798659251,Neutrophil
2364,9.62373,0.8894778906848912,Neutrophil
30973,10.415343,0.8894942015038575,Neutrophil
53012,6.3002877,0.8895105123228237,Neutrophil
54683,9.650789,0.88952682314179,Neutrophil
10231,7.4797955,0.8895431339607561,Neutrophil
17112,9.005346,0.8895594447797224,Neutrophil
3118,11.49121,0.8895757555986886,Neutrophil
54519,8.385403,0.8895920664176549,Neutrophil
16472,7.4260387,0.889608377236621,Neutrophil
16854,7.9881124,0.8896246880555873,Neutrophil
4944,10.197351,0.8896409988745535,Neutrophil
1029,9.581847,0.8896573096935197,Neutrophil
12938,10.982729,0.8896736205124859,Neutrophil
15610,7.968193,0.8896899313314521,Neutrophil
13799,8.391628,0.8897062421504184,Neutrophil
4229,7.2770076,0.8897225529693846,Neutrophil
53402,10.315079,0.8897388637883508,Neutrophil
53767,8.050466,0.889755174607317,Neutrophil
54644,8.854452,0.8897714854262833,Neutrophil
11727,11.583233,0.8897877962452495,Neutrophil
2486,11.006449,0.8898041070642156,Neutrophil
14640,10.598534,0.8898204178831819,Neutrophil
17608,8.233957,0.8898367287021481,Neutrophil
55533,10.371639,0.8898530395211144,Neutrophil
16236,8.465887,0.8898693503400805,Neutrophil
18487,8.129394,0.8898856611590468,Neutrophil
55634,10.573838,0.889901971978013,Neutrophil
13753,9.393666,0.8899182827969793,Neutrophil
52710,9.939095,0.8899345936159454,Neutrophil
56550,10.088252,0.8899509044349116,Undifferentiated
54891,7.5917163,0.8899672152538779,Neutrophil
55933,10.677136,0.8899835260728441,Neutrophil
55576,9.6584,0.8899998368918104,Neutrophil
15587,11.376552,0.8900161477107765,Neutrophil
212,10.520747,0.8900324585297428,Neutrophil
30742,8.763946,0.890048769348709,Neutrophil
12275,9.996177,0.8900650801676753,Neutrophil
11527,10.509223,0.8900813909866414,Neutrophil
4041,11.348702,0.8900977018056077,Undifferentiated
55222,9.498271,0.8901140126245739,Neutrophil
18015,6.0610523,0.8901303234435402,Neutrophil
1703,8.076328,0.8901466342625063,Neutrophil
15193,11.676981,0.8901629450814725,Neutrophil
11473,10.407724,0.8901792559004388,Neutrophil
17736,13.1682415,0.890195566719405,Undifferentiated
51390,7.1669617,0.8902118775383712,Neutrophil
2396,9.704025,0.8902281883573374,Neutrophil
56470,13.574401,0.8902444991763037,Neutrophil
9708,9.01027,0.8902608099952699,Neutrophil
2205,9.082597,0.890277120814236,Neutrophil
38344,7.2699423,0.8902934316332023,Neutrophil
51263,8.636713,0.8903097424521685,Neutrophil
4350,10.265407,0.8903260532711348,Neutrophil
4345,8.735899,0.8903423640901009,Neutrophil
56593,9.298871,0.8903586749090672,Neutrophil
39274,8.040203,0.8903749857280334,Undifferentiated
53116,14.632682,0.8903912965469997,Neutrophil
15686,12.27129,0.8904076073659658,Neutrophil
4111,9.542265,0.890423918184932,Neutrophil
9850,12.015199,0.8904402290038983,Neutrophil
371,8.176343,0.8904565398228645,Neutrophil
3751,8.899975,0.8904728506418307,Neutrophil
12087,10.799376,0.8904891614607969,Neutrophil
53161,7.9778166,0.8905054722797632,Neutrophil
15186,9.26965,0.8905217830987294,Neutrophil
14293,13.357374,0.8905380939176956,Neutrophil
277,11.03609,0.8905544047366618,Neutrophil
55649,9.537847,0.8905707155556281,Neutrophil
1779,9.721206,0.8905870263745943,Neutrophil
15386,10.09462,0.8906033371935604,Neutrophil
11509,9.694893,0.8906196480125267,Neutrophil
55582,13.16941,0.8906359588314929,Neutrophil
3676,10.863778,0.8906522696504592,Neutrophil
13471,10.56409,0.8906685804694253,Neutrophil
1083,11.550548,0.8906848912883916,Neutrophil
13644,10.408135,0.8907012021073578,Neutrophil
10128,10.760851,0.8907175129263241,Neutrophil
1538,9.900371,0.8907338237452902,Neutrophil
55067,9.282096,0.8907501345642564,Neutrophil
55117,10.735729,0.8907664453832227,Neutrophil
11404,10.370827,0.8907827562021889,Neutrophil
15767,9.282793,0.8907990670211551,Undifferentiated
30965,9.078679,0.8908153778401213,Neutrophil
15152,10.494399,0.8908316886590876,Neutrophil
14881,7.1494308,0.8908479994780538,Neutrophil
40708,8.423834,0.8908643102970201,Neutrophil
16174,8.59061,0.8908806211159862,Neutrophil
55120,8.29002,0.8908969319349525,Neutrophil
17652,9.487545,0.8909132427539187,Neutrophil
13241,9.249471,0.890929553572885,Neutrophil
17520,9.20191,0.8909458643918511,Neutrophil
1879,10.419852,0.8909621752108173,Neutrophil
30779,8.899269,0.8909784860297836,Neutrophil
16661,7.1477327,0.8909947968487498,Neutrophil
10841,12.166057,0.891011107667716,Undifferentiated
17926,7.918849,0.8910274184866822,Neutrophil
1694,9.077787,0.8910437293056485,Neutrophil
38845,9.143124,0.8910600401246147,Neutrophil
14617,9.053516,0.8910763509435808,Neutrophil
52840,7.8193426,0.8910926617625471,Undifferentiated
53123,11.109968,0.8911089725815133,Neutrophil
2107,7.5692983,0.8911252834004796,Neutrophil
11753,9.054335,0.8911415942194457,Neutrophil
5602,8.61053,0.891157905038412,Neutrophil
36083,8.545584,0.8911742158573782,Neutrophil
56615,8.295362,0.8911905266763445,Neutrophil
54871,13.596999,0.8912068374953106,Neutrophil
3868,9.97856,0.8912231483142768,Neutrophil
15525,8.693882,0.8912394591332431,Neutrophil
31106,8.557869,0.8912557699522093,Neutrophil
52834,9.702981,0.8912720807711755,Neutrophil
30994,9.743759,0.8912883915901417,Neutrophil
52763,7.456257,0.891304702409108,Neutrophil
53560,9.65126,0.8913210132280742,Neutrophil
15973,11.7528925,0.8913373240470404,Undifferentiated
17009,10.42021,0.8913536348660066,Neutrophil
4553,9.37259,0.8913699456849729,Neutrophil
38888,5.6871214,0.8913862565039391,Neutrophil
18142,10.496535,0.8914025673229052,Neutrophil
1683,10.490998,0.8914188781418715,Neutrophil
11976,10.1796255,0.8914351889608377,Neutrophil
37912,7.855211,0.891451499779804,Neutrophil
4105,7.959717,0.8914678105987701,Neutrophil
12371,8.739293,0.8914841214177364,Neutrophil
675,8.124156,0.8915004322367026,Undifferentiated
56371,10.710205,0.8915167430556689,Neutrophil
