sample_number,eval_time,type,0,1,2,3,time,any_bif
56,0.44999999999999996,neutral,0.8862759,0.10009594,0.008014784,0.0056133955,0.44946092743316635,0.11372412
56,0.49999999999999994,forced,0.00016019613,0.30453095,0.038028236,0.65728056,0.4983933843318272,0.9998398
56,0.49999999999999994,neutral,0.79570806,0.16688246,0.021723611,0.015685875,0.4983933843318272,0.20429194
56,0.5499999999999999,forced,2.7461429e-05,0.0047989218,0.018622015,0.97655165,0.5489569231271102,0.9999726
56,0.5499999999999999,neutral,0.7961656,0.18114278,0.010794428,0.0118971625,0.5489569231271102,0.20383437
56,0.5999999999999999,forced,3.72144e-05,0.006427627,0.011265403,0.98226976,0.5995204619223932,0.9999628
56,0.5999999999999999,neutral,0.7368255,0.2372044,0.011551521,0.014418525,0.5995204619223932,0.26317444
57,0.3,forced,0.23235886,0.34461287,0.16250421,0.26052406,0.29941770376290594,0.7676412
57,0.3,neutral,0.53668106,0.262677,0.049609646,0.15103233,0.29941770376290594,0.463319
57,0.35,forced,0.58601105,0.15540968,0.11317965,0.14539957,0.34998124255818885,0.4139889
57,0.35,neutral,0.41864842,0.53420764,0.010445541,0.03669838,0.34998124255818885,0.5813516
57,0.39999999999999997,forced,0.0014048674,0.65992963,0.06396712,0.27469835,0.39891369945684974,0.9985951
57,0.39999999999999997,neutral,0.82139045,0.14916968,0.0092358105,0.020204054,0.39891369945684974,0.17860955
57,0.44999999999999996,forced,0.0021977704,0.7796925,0.031241626,0.18686815,0.4494772382521327,0.9978022
57,0.44999999999999996,neutral,0.1601642,0.828766,0.0015155266,0.009554284,0.4494772382521327,0.83983576
57,0.49999999999999994,forced,0.00017432934,0.5765513,0.05701807,0.3662563,0.4984096951507936,0.99982566
57,0.49999999999999994,neutral,0.76941425,0.22521266,0.0016753303,0.0036977406,0.4984096951507936,0.23058574
57,0.5499999999999999,forced,4.9395836e-05,0.024794597,0.015630811,0.9595252,0.5489732339460764,0.99995065
57,0.5499999999999999,neutral,0.67521256,0.2668708,0.01850953,0.039407104,0.5489732339460764,0.32478744
57,0.5999999999999999,forced,9.837119e-06,0.00076564954,0.012959358,0.9862652,0.5995367727413593,0.99999017
57,0.5999999999999999,neutral,0.9455975,0.053722493,0.00024842267,0.000431552,0.5995367727413593,0.054402467
58,0.3,forced,0.8401992,0.115259305,0.020155134,0.02438634,0.29943401458187213,0.15980078
58,0.3,neutral,0.85180867,0.12749341,0.00701513,0.013682835,0.29943401458187213,0.14819136
58,0.35,forced,0.6735231,0.1894193,0.06472178,0.07233575,0.34999755337715505,0.32647684
58,0.35,neutral,0.49702606,0.17483102,0.0605764,0.26756653,0.34999755337715505,0.5029739
58,0.39999999999999997,forced,0.017010301,0.68364036,0.08259753,0.21675181,0.3989300102758159,0.9829897
58,0.39999999999999997,neutral,0.7426022,0.1593503,0.03959685,0.058450572,0.3989300102758159,0.25739774
58,0.44999999999999996,forced,0.00057507434,0.5987871,0.09273646,0.30790132,0.44949354907109884,0.99942493
58,0.44999999999999996,neutral,0.8647639,0.12373742,0.003648209,0.007850421,0.44949354907109884,0.13523605
58,0.49999999999999994,forced,7.707132e-05,0.05522267,0.037003044,0.9076972,0.4984260059697597,0.99992293
58,0.49999999999999994,neutral,0.97192305,0.02751303,0.00032870518,0.00023523602,0.4984260059697597,0.028076971
58,0.5499999999999999,forced,1.7444105e-05,0.0025350451,0.024999764,0.97244775,0.5489895447650427,0.99998254
58,0.5499999999999999,neutral,0.98610276,0.013702983,0.00011611986,7.815723e-05,0.5489895447650427,0.013897261
58,0.5999999999999999,forced,8.913879e-06,0.0007053334,0.016675908,0.98260987,0.5995530835603256,0.9999911
58,0.5999999999999999,neutral,0.85251015,0.14515333,0.0008080912,0.0015283634,0.5995530835603256,0.14748979
59,0.3,forced,0.47540164,0.17490345,0.09247468,0.25722024,0.2994503254008384,0.52459836
59,0.3,neutral,0.6536669,0.20418814,0.042350188,0.09979473,0.2994503254008384,0.34633306
59,0.35,forced,0.51355755,0.17765662,0.09450336,0.21428247,0.34838278229949926,0.48644245
59,0.35,neutral,0.8365628,0.12759766,0.011903337,0.023936167,0.34838278229949926,0.16343716
59,0.39999999999999997,forced,0.051009804,0.5682887,0.095420755,0.2852808,0.3989463210947822,0.9489902
59,0.39999999999999997,neutral,0.7620148,0.20320573,0.010927199,0.023852248,0.3989463210947822,0.23798518
59,0.44999999999999996,forced,0.02478595,0.3710775,0.09563936,0.5084971,0.44950985989006503,0.975214
59,0.44999999999999996,neutral,0.94437826,0.05311821,0.0009108954,0.0015926479,0.44950985989006503,0.055621754
59,0.49999999999999994,forced,0.00078471313,0.16308656,0.16157898,0.6745497,0.4984423167887259,0.99921525
59,0.49999999999999994,neutral,0.9661401,0.032240216,0.00081062457,0.00080908276,0.4984423167887259,0.033859923
59,0.5499999999999999,forced,6.426826e-05,0.016977534,0.11921315,0.86374503,0.5490058555840088,0.99993575
59,0.5499999999999999,neutral,0.68910706,0.2951784,0.0047381995,0.010976354,0.5490058555840088,0.31089297
59,0.5999999999999999,forced,1.9750298e-05,0.0018715309,0.090409026,0.90769976,0.5995693943792918,0.99998033
59,0.5999999999999999,neutral,0.0029560933,0.9685381,0.004516731,0.023989057,0.5995693943792918,0.9970439
60,0.3,forced,0.62222373,0.17144,0.060911305,0.145425,0.29946663621980457,0.37777632
60,0.3,neutral,0.8589016,0.10838933,0.011325257,0.021383772,0.29946663621980457,0.14109837
60,0.35,forced,0.6317645,0.18642941,0.06773512,0.114071056,0.34839909311846545,0.3682356
60,0.35,neutral,0.7263421,0.19677955,0.021442063,0.055436313,0.34839909311846545,0.27365792
60,0.39999999999999997,forced,0.5410296,0.2810769,0.07233625,0.10555726,0.39896263191374837,0.45897043
60,0.39999999999999997,neutral,0.92049885,0.07336475,0.002509437,0.003626939,0.39896263191374837,0.07950112
60,0.44999999999999996,forced,0.10005407,0.5522265,0.15047106,0.19724837,0.4495261707090313,0.89994586
60,0.44999999999999996,neutral,0.55960834,0.29754847,0.037888028,0.10495518,0.4495261707090313,0.44039166
60,0.49999999999999994,forced,0.00042781007,0.561651,0.07493269,0.36298853,0.49845862760769216,0.9995722
60,0.49999999999999994,neutral,0.9091271,0.08721993,0.0012290796,0.0024238313,0.49845862760769216,0.09087284
60,0.5499999999999999,forced,0.00020067327,0.34461528,0.08750488,0.56767917,0.5490221664029751,0.9997993
60,0.5499999999999999,neutral,0.9630564,0.036399648,0.00014250482,0.00040141665,0.5490221664029751,0.036943566
60,0.5999999999999999,forced,2.5426023e-05,0.003907147,0.01896048,0.9771069,0.599585705198258,0.99997455
60,0.5999999999999999,neutral,0.7474893,0.25048214,0.00051042606,0.0015181549,0.599585705198258,0.25251073
61,0.3,forced,0.70040303,0.1498893,0.060104974,0.0896027,0.2994829470387708,0.299597
61,0.3,neutral,0.71841955,0.1433869,0.0654706,0.07272299,0.2994829470387708,0.2815805
61,0.35,forced,0.64426506,0.17545217,0.0710713,0.10921152,0.3484154039374317,0.355735
61,0.35,neutral,0.81653595,0.09040078,0.08542133,0.0076419623,0.3484154039374317,0.18346407
61,0.39999999999999997,forced,0.58589536,0.17920455,0.08285886,0.15204123,0.3989789427327146,0.41410464
61,0.39999999999999997,neutral,0.91545105,0.07295801,0.008057838,0.003533069,0.3989789427327146,0.08454892
61,0.44999999999999996,forced,0.31763566,0.35921302,0.09017775,0.23297355,0.4495424815279975,0.68236434
61,0.44999999999999996,neutral,0.87973803,0.0875835,0.0077988775,0.02487956,0.4495424815279975,0.12026194
61,0.49999999999999994,forced,0.0120602455,0.61413205,0.06953089,0.3042768,0.49847493842665835,0.9879397
61,0.49999999999999994,neutral,0.69310033,0.27207714,0.019984586,0.014837971,0.49847493842665835,0.3068997
61,0.5499999999999999,forced,0.00013395469,0.51910824,0.035149265,0.44560853,0.5490384772219413,0.999866
61,0.5499999999999999,neutral,0.2960935,0.55539256,0.13137358,0.017140355,0.5490384772219413,0.7039065
61,0.5999999999999999,forced,6.663076e-05,0.0288656,0.018463602,0.9526042,0.5996020160172242,0.99993336
61,0.5999999999999999,neutral,0.92381227,0.07340886,0.0014591946,0.0013195656,0.5996020160172242,0.07618762
62,0.3,forced,0.29900813,0.21858892,0.12185087,0.36055204,0.299499257857737,0.70099187
62,0.3,neutral,0.51875484,0.4271024,0.0075869225,0.04655583,0.299499257857737,0.48124513
62,0.35,forced,0.03514773,0.35191128,0.100828074,0.5121129,0.3484317147563979,0.9648523
62,0.35,neutral,0.46327424,0.25219178,0.18008767,0.104446314,0.3484317147563979,0.53672576
62,0.39999999999999997,forced,0.043225363,0.33169898,0.06808649,0.5569892,0.3989952535516808,0.95677465
62,0.39999999999999997,neutral,0.9398813,0.058087062,0.0009526615,0.0010789662,0.3989952535516808,0.06011869
62,0.44999999999999996,forced,0.0008576612,0.379826,0.060789295,0.55852705,0.4495587923469637,0.99914235
62,0.44999999999999996,neutral,0.89643204,0.08837302,0.0086873425,0.0065076137,0.4495587923469637,0.10356797
62,0.49999999999999994,forced,0.00013984916,0.11015568,0.02058278,0.8691217,0.4984912492456246,0.99986017
62,0.49999999999999994,neutral,0.9209045,0.074358106,0.0029529163,0.00178445,0.4984912492456246,0.079095475
62,0.5499999999999999,forced,5.0075243e-05,0.004465676,0.014744584,0.9807397,0.5490547880409076,0.99995
62,0.5499999999999999,neutral,0.99410903,0.00582669,3.8000442e-05,2.623694e-05,0.5490547880409076,0.005890927
62,0.5999999999999999,forced,3.23715e-05,0.0032214269,0.016290035,0.9804562,0.5996183268361904,0.99996763
62,0.5999999999999999,neutral,0.9888442,0.01095244,0.00013239039,7.099032e-05,0.5996183268361904,0.01115582
63,0.3,forced,0.20511696,0.44771686,0.10787555,0.23929067,0.29951556867670326,0.7948831
63,0.3,neutral,0.5968031,0.15276784,0.100151755,0.15027724,0.29951556867670326,0.4031968
63,0.35,forced,0.36946008,0.25292066,0.12565802,0.2519612,0.34844802557536414,0.6305399
63,0.35,neutral,0.71491057,0.15285012,0.06420593,0.06803339,0.34844802557536414,0.28508943
63,0.39999999999999997,forced,0.3685907,0.23690617,0.14016253,0.2543406,0.39901156437064705,0.6314093
63,0.39999999999999997,neutral,0.91737556,0.075712375,0.0024796403,0.0044323904,0.39901156437064705,0.082624406
63,0.44999999999999996,forced,0.0050946143,0.31835198,0.13024744,0.54630595,0.44957510316592997,0.99490535
63,0.44999999999999996,neutral,0.9550503,0.0399274,0.003865725,0.0011566194,0.44957510316592997,0.044949748
63,0.49999999999999994,forced,0.000101576254,0.3046371,0.11131267,0.5839487,0.49850756006459085,0.99989843
63,0.49999999999999994,neutral,0.12630203,0.2992193,0.11314647,0.46133217,0.49850756006459085,0.873698
63,0.5499999999999999,forced,2.647994e-05,0.0017566029,0.09337657,0.90484035,0.5490710988598737,0.99997354
63,0.5499999999999999,neutral,0.9587124,0.04061616,0.00037472646,0.0002967556,0.5490710988598737,0.041287642
63,0.5999999999999999,forced,1.4397801e-05,0.0007638774,0.022213114,0.97700864,0.5996346376551567,0.99998564
63,0.5999999999999999,neutral,0.7635953,0.22127342,0.007529179,0.007602106,0.5996346376551567,0.23640472
64,0.3,forced,0.5807742,0.24748881,0.06272992,0.109007075,0.29953187949566945,0.4192258
64,0.3,neutral,0.78795916,0.13023463,0.037963856,0.043842427,0.29953187949566945,0.2120409
64,0.35,forced,0.6803072,0.1768693,0.052106112,0.09071738,0.34846433639433033,0.3196928
64,0.35,neutral,0.87197363,0.10638503,0.008445991,0.013195343,0.34846433639433033,0.12802637
64,0.39999999999999997,forced,0.050367124,0.65428746,0.121229015,0.17411645,0.39902787518961325,0.9496329
64,0.39999999999999997,neutral,0.7907791,0.14935748,0.024758505,0.03510491,0.39902787518961325,0.2092209
64,0.44999999999999996,forced,0.0003916151,0.54011905,0.09319724,0.3662921,0.44959141398489616,0.9996084
64,0.44999999999999996,neutral,0.7561494,0.16697511,0.03077293,0.046102576,0.44959141398489616,0.24385062
64,0.49999999999999994,forced,9.527801e-05,0.24976635,0.07566231,0.6744761,0.49852387088355704,0.99990475
64,0.49999999999999994,neutral,0.9665085,0.03189965,0.0010236991,0.0005681629,0.49852387088355704,0.03349151
64,0.5499999999999999,forced,4.870207e-05,0.019991172,0.05094446,0.92901564,0.54908740967884,0.99995124
64,0.5499999999999999,neutral,0.96955776,0.029737288,0.00029567996,0.00040923632,0.54908740967884,0.030442204
64,0.5999999999999999,forced,1.4129169e-05,0.00057748647,0.021013908,0.9783945,0.5996509484741229,0.99998593
64,0.5999999999999999,neutral,0.9122079,0.085614905,0.0009035695,0.0012736293,0.5996509484741229,0.087792106
65,0.3,forced,0.62842274,0.14390124,0.10285976,0.124816254,0.2995481903146357,0.37157726
65,0.3,neutral,0.63925385,0.16746001,0.1365662,0.056719918,0.2995481903146357,0.36074615
65,0.35,forced,0.017424181,0.47910196,0.14552426,0.35794958,0.3484806472132966,0.9825758
65,0.35,neutral,0.6964694,0.18338458,0.104279265,0.015866723,0.3484806472132966,0.30353057
65,0.39999999999999997,forced,0.09158571,0.5125332,0.12605472,0.2698264,0.3990441860085795,0.9084143
65,0.39999999999999997,neutral,0.53497493,0.14630745,0.31069168,0.008025924,0.3990441860085795,0.46502504
65,0.44999999999999996,forced,0.00041172575,0.37067938,0.04693564,0.58197325,0.4496077248038624,0.99958825
65,0.44999999999999996,neutral,0.8290262,0.07330483,0.0930515,0.0046174396,0.4496077248038624,0.17097376
65,0.49999999999999994,forced,0.00013572458,0.21160865,0.05041778,0.73783785,0.4985401817025233,0.9998643
65,0.49999999999999994,neutral,0.5547069,0.14771898,0.2947334,0.002840714,0.4985401817025233,0.4452931
65,0.5499999999999999,forced,6.510205e-05,0.032931205,0.056867607,0.91013604,0.5491037204978062,0.99993485
65,0.5499999999999999,neutral,0.11024131,0.34971136,0.5289457,0.01110165,0.5491037204978062,0.8897587
65,0.5999999999999999,forced,5.1356794e-05,0.013231595,0.022799168,0.96391785,0.5996672592930891,0.9999486
65,0.5999999999999999,neutral,0.9163604,0.050183076,0.032587267,0.00086928514,0.5996672592930891,0.08363963
66,0.3,forced,0.24074955,0.53838533,0.07569096,0.14517416,0.29956450113360195,0.75925046
66,0.3,neutral,0.56622386,0.24485585,0.057776827,0.13114347,0.29956450113360195,0.43377614
66,0.35,forced,0.44839817,0.23483463,0.11176555,0.20500168,0.3484969580322628,0.5516019
66,0.35,neutral,0.76502895,0.14252779,0.037179217,0.055264078,0.3484969580322628,0.23497108
66,0.39999999999999997,forced,0.2902138,0.36073434,0.102331065,0.24672082,0.3990604968275457,0.70978624
66,0.39999999999999997,neutral,0.9503285,0.046762444,0.0015286229,0.0013803162,0.3990604968275457,0.049671385
66,0.44999999999999996,forced,0.00025184182,0.44079763,0.06398816,0.4949624,0.4496240356228286,0.9997482
66,0.44999999999999996,neutral,0.95087135,0.0462522,0.0014577194,0.001418792,0.4496240356228286,0.04912871
66,0.49999999999999994,forced,0.00011077009,0.23341198,0.023551818,0.7429254,0.4985564925214895,0.9998892
66,0.49999999999999994,neutral,0.91726446,0.07737958,0.0028430028,0.0025129179,0.4985564925214895,0.082735494
66,0.5499999999999999,forced,1.9175106e-05,0.0014476435,0.015766308,0.9827669,0.5491200313167725,0.99998087
66,0.5499999999999999,neutral,0.7061114,0.26606444,0.0132202,0.0146039305,0.5491200313167725,0.29388857
66,0.5999999999999999,forced,1.3417729e-05,0.00046915124,0.011702957,0.9878144,0.5996835701120553,0.9999865
66,0.5999999999999999,neutral,0.9454306,0.053586055,0.0005146959,0.00046872528,0.5996835701120553,0.054569475
67,0.3,forced,0.67788947,0.15336137,0.06108281,0.10766636,0.29958081195256814,0.32211053
67,0.3,neutral,0.6954344,0.16853653,0.04345849,0.09257063,0.29958081195256814,0.30456567
67,0.35,forced,0.6646573,0.16397278,0.06062179,0.1107481,0.348513268851229,0.33534265
67,0.35,neutral,0.5285829,0.19924894,0.07360966,0.19855854,0.348513268851229,0.47141713
67,0.39999999999999997,forced,0.54121363,0.19238003,0.06795184,0.1984545,0.39907680764651193,0.45878637
67,0.39999999999999997,neutral,0.721249,0.17638245,0.043221794,0.05914674,0.39907680764651193,0.278751
67,0.44999999999999996,forced,0.00035595582,0.5830596,0.04534158,0.37124288,0.44964034644179485,0.99964404
67,0.44999999999999996,neutral,0.7759486,0.18578824,0.014091833,0.024171349,0.44964034644179485,0.22405143
67,0.49999999999999994,forced,0.00016958441,0.5060061,0.03991748,0.45390683,0.49857280334045573,0.9998304
67,0.49999999999999994,neutral,0.8243144,0.15373605,0.007714632,0.014234883,0.49857280334045573,0.17568557
67,0.5499999999999999,forced,8.3126215e-05,0.049717974,0.026852127,0.9233468,0.5491363421357386,0.9999169
67,0.5499999999999999,neutral,0.9762098,0.023383673,0.00021536816,0.00019114751,0.5491363421357386,0.02379019
67,0.5999999999999999,forced,7.382427e-05,0.005602594,0.020570949,0.9737526,0.5996998809310216,0.99992615
67,0.5999999999999999,neutral,0.94263,0.056391258,0.00037570362,0.0006029572,0.5996998809310216,0.057369918
68,0.3,forced,0.29678446,0.25466132,0.121049985,0.32750422,0.2995971227715344,0.70321554
68,0.3,neutral,0.29992518,0.16757002,0.1230305,0.40947428,0.2995971227715344,0.7000748
68,0.35,forced,0.25865284,0.2571655,0.10789083,0.37629086,0.34852957967019527,0.7413472
68,0.35,neutral,0.8529701,0.123584054,0.0074788937,0.01596692,0.34852957967019527,0.14702988
68,0.39999999999999997,forced,0.45106673,0.17413256,0.124449134,0.2503516,0.3990931184654781,0.54893327
68,0.39999999999999997,neutral,0.71177894,0.17156485,0.046502534,0.0701537,0.3990931184654781,0.28822106
68,0.44999999999999996,forced,0.05279557,0.41899952,0.1271286,0.40107632,0.4496566572607611,0.9472045
68,0.44999999999999996,neutral,0.79573256,0.17398457,0.0086328555,0.02164999,0.4496566572607611,0.20426741
68,0.49999999999999994,forced,0.00047409162,0.55200696,0.07442937,0.3730896,0.498589114159422,0.99952596
68,0.49999999999999994,neutral,0.6499897,0.34202966,0.0019134277,0.0060671913,0.498589114159422,0.35001028
68,0.5499999999999999,forced,0.0001713233,0.5178766,0.034964718,0.44698733,0.5491526529547048,0.9998287
68,0.5499999999999999,neutral,0.686979,0.2706586,0.015406856,0.026955497,0.5491526529547048,0.31302094
68,0.5999999999999999,forced,3.0129875e-05,0.00461285,0.02042676,0.9749303,0.5997161917499878,0.9999699
68,0.5999999999999999,neutral,0.997052,0.0029208667,1.5177475e-05,1.1945801e-05,0.5997161917499878,0.00294799
69,0.3,forced,0.6466739,0.18028198,0.05707137,0.11597272,0.2996134335905006,0.35332608
69,0.3,neutral,0.6755877,0.15433897,0.059996225,0.1100771,0.2996134335905006,0.3244123
69,0.35,forced,0.75446814,0.16297607,0.02744025,0.055115532,0.34854589048916146,0.24553186
69,0.35,neutral,0.8392496,0.12541485,0.012572689,0.022762831,0.34854589048916146,0.16075037
69,0.39999999999999997,forced,0.8090477,0.14881241,0.014764912,0.027374923,0.3991094292844444,0.19095224
69,0.39999999999999997,neutral,0.8291707,0.15943296,0.0023093948,0.0090869395,0.3991094292844444,0.1708293
69,0.44999999999999996,forced,0.57584906,0.32514414,0.02412113,0.07488565,0.4496729680797273,0.42415094
69,0.44999999999999996,neutral,0.88421994,0.09988516,0.005236761,0.010658096,0.4496729680797273,0.11578001
69,0.49999999999999994,forced,0.0019767978,0.8131712,0.036803402,0.14804864,0.49860542497838817,0.9980233
69,0.49999999999999994,neutral,0.5482814,0.29450265,0.033635415,0.12358056,0.49860542497838817,0.45171863
69,0.5499999999999999,forced,0.0004995939,0.7340206,0.035756424,0.22972338,0.5491689637736711,0.9995004
69,0.5499999999999999,neutral,0.97359526,0.025887657,0.00022158345,0.0002955155,0.5491689637736711,0.026404757
69,0.5999999999999999,forced,0.000118678436,0.16920793,0.02557094,0.80510247,0.5997325025689539,0.9998813
69,0.5999999999999999,neutral,0.9641036,0.035333335,0.00017234951,0.00039073135,0.5997325025689539,0.035896417
70,0.3,forced,0.7748375,0.13809535,0.032937616,0.054129474,0.2996297444094668,0.22516245
70,0.3,neutral,0.71458954,0.14195906,0.06998303,0.0734684,0.2996297444094668,0.28541046
70,0.35,forced,0.86898756,0.10493493,0.010294351,0.015783114,0.3485622013081277,0.1310124
70,0.35,neutral,0.9386138,0.055678785,0.0028021378,0.002905324,0.3485622013081277,0.061386246
70,0.39999999999999997,forced,0.7276118,0.1821681,0.036116876,0.054103248,0.39912574010341056,0.27238822
70,0.39999999999999997,neutral,0.9006244,0.08787159,0.004352699,0.0071513476,0.39912574010341056,0.099375635
70,0.44999999999999996,forced,0.26591355,0.4832942,0.09148987,0.15930241,0.44968927889869353,0.73408645
70,0.44999999999999996,neutral,0.7426802,0.17146924,0.035977982,0.04987255,0.44968927889869353,0.25731978
70,0.49999999999999994,forced,0.0017483432,0.6337534,0.09068151,0.27381665,0.4986217357973544,0.99825156
70,0.49999999999999994,neutral,0.7749325,0.19104365,0.014571412,0.019452456,0.4986217357973544,0.22506751
70,0.5499999999999999,forced,0.00023588208,0.5514372,0.040741775,0.4075852,0.5491852745926373,0.9997642
70,0.5499999999999999,neutral,0.9842411,0.015499456,0.0001509572,0.000108465516,0.5491852745926373,0.01575888
70,0.5999999999999999,forced,9.184737e-05,0.040554155,0.017870346,0.9414837,0.5997488133879202,0.9999082
70,0.5999999999999999,neutral,0.95462334,0.044693116,0.0003748163,0.0003087927,0.5997488133879202,0.045376725
71,0.3,forced,0.5218868,0.17207725,0.07482541,0.2312105,0.299646055228433,0.47811317
71,0.3,neutral,0.7165548,0.15568168,0.046047613,0.08171586,0.299646055228433,0.28344515
71,0.35,forced,0.17067087,0.29249272,0.132589,0.40424737,0.3485785121270939,0.82932913
71,0.35,neutral,0.9383944,0.05384777,0.0054320036,0.0023257753,0.3485785121270939,0.06160555
71,0.39999999999999997,forced,0.13374652,0.43845043,0.1379297,0.28987336,0.3991420509223768,0.8662535
71,0.39999999999999997,neutral,0.6373121,0.31986755,0.009901183,0.03291914,0.3991420509223768,0.3626879
71,0.44999999999999996,forced,0.00024817462,0.48677993,0.082172364,0.43079954,0.4497055897176597,0.99975187
71,0.44999999999999996,neutral,0.8819617,0.09905536,0.010406173,0.008576756,0.4497055897176597,0.11803829
71,0.49999999999999994,forced,4.7866695e-05,0.010760048,0.033820003,0.95537215,0.4986380466163206,0.9999522
71,0.49999999999999994,neutral,0.75730383,0.22431359,0.010134479,0.008248079,0.4986380466163206,0.24269614
71,0.5499999999999999,forced,3.1765983e-05,0.0025452299,0.033946253,0.9634768,0.5492015854116035,0.9999683
71,0.5499999999999999,neutral,0.133383,0.8032614,0.019093607,0.04426198,0.5492015854116035,0.866617
71,0.5999999999999999,forced,1.2921681e-05,0.0005753604,0.02757002,0.97184163,0.5997651242068864,0.999987
71,0.5999999999999999,neutral,0.8413148,0.14957826,0.005407026,0.0036999085,0.5997651242068864,0.15868519
72,0.3,forced,0.5866615,0.15190071,0.11263391,0.14880387,0.29966236604739926,0.41333848
72,0.3,neutral,0.23077571,0.14799492,0.10862277,0.5126066,0.29966236604739926,0.7692243
72,0.35,forced,0.08390893,0.54399794,0.12521115,0.246882,0.34859482294606015,0.91609114
72,0.35,neutral,0.6417389,0.15693936,0.0948607,0.10646107,0.34859482294606015,0.35826114
72,0.39999999999999997,forced,0.24815336,0.32021713,0.1449191,0.2867104,0.39915836174134306,0.7518467
72,0.39999999999999997,neutral,0.82791054,0.1319733,0.016447823,0.023668332,0.39915836174134306,0.17208946
72,0.44999999999999996,forced,0.002284177,0.35259536,0.10702801,0.53809243,0.44972190053662586,0.99771583
72,0.44999999999999996,neutral,0.80151176,0.14895132,0.019013766,0.030523157,0.44972190053662586,0.19848824
72,0.49999999999999994,forced,0.004995185,0.38936868,0.13393398,0.47170216,0.49865435743528674,0.99500483
72,0.49999999999999994,neutral,0.746492,0.19136824,0.024807498,0.03733217,0.49865435743528674,0.2535079
72,0.5499999999999999,forced,9.046639e-05,0.024028188,0.0699713,0.90591,0.5492178962305697,0.9999095
72,0.5499999999999999,neutral,0.8355355,0.14726615,0.0075316904,0.009666575,0.5492178962305697,0.16446441
72,0.5999999999999999,forced,2.0093585e-05,0.0010990079,0.016194008,0.9826869,0.5997814350258527,0.9999799
72,0.5999999999999999,neutral,0.9866513,0.013215043,6.650602e-05,6.709232e-05,0.5997814350258527,0.013348641
73,0.3,forced,0.71442574,0.14902249,0.057714213,0.07883753,0.29967867686636546,0.28557423
73,0.3,neutral,0.7205582,0.14703025,0.06444336,0.067968175,0.29967867686636546,0.27944177
73,0.35,forced,0.5703638,0.17025536,0.10226754,0.15711328,0.34861113376502634,0.42963618
73,0.35,neutral,0.763167,0.14839728,0.03950637,0.048929367,0.34861113376502634,0.236833
73,0.39999999999999997,forced,0.17903906,0.47424307,0.106508985,0.24020891,0.39917467256030925,0.820961
73,0.39999999999999997,neutral,0.6329649,0.18163407,0.07107496,0.114326045,0.39917467256030925,0.3670351
73,0.44999999999999996,forced,0.00040731305,0.53230506,0.07111567,0.39617193,0.4497382113555922,0.99959266
73,0.44999999999999996,neutral,0.8032743,0.14704867,0.01999549,0.029681632,0.4497382113555922,0.1967258
73,0.49999999999999994,forced,0.00014198039,0.17085929,0.06809254,0.7609062,0.4986706682542531,0.999858
73,0.49999999999999994,neutral,0.91699135,0.07407823,0.0048114345,0.004119031,0.4986706682542531,0.0830087
73,0.5499999999999999,forced,4.2397856e-05,0.024608418,0.022652958,0.9526962,0.549234207049536,0.99995756
73,0.5499999999999999,neutral,0.9616491,0.036881965,0.0010623957,0.00040648592,0.549234207049536,0.038350847
73,0.5999999999999999,forced,1.3625259e-05,0.00051307527,0.011968404,0.98750484,0.5997977458448188,0.9999863
73,0.5999999999999999,neutral,0.95780724,0.041439723,0.00049915636,0.00025384178,0.5997977458448188,0.04219272
74,0.3,forced,0.64379454,0.16581962,0.06574635,0.124639496,0.2996949876853317,0.35620546
74,0.3,neutral,0.81156766,0.12579952,0.037243348,0.025389453,0.2996949876853317,0.18843232
74,0.35,forced,0.7176182,0.16807029,0.043946963,0.07036455,0.3486274445839926,0.2823818
74,0.35,neutral,0.5799422,0.2460746,0.08345617,0.090527005,0.3486274445839926,0.42005777
74,0.39999999999999997,forced,0.5930319,0.23399885,0.07700469,0.09596457,0.3991909833792755,0.40696812
74,0.39999999999999997,neutral,0.6014367,0.14134756,0.23088416,0.026331654,0.3991909833792755,0.39856339
74,0.44999999999999996,forced,0.55150604,0.27883416,0.061165966,0.10849382,0.44975452217455836,0.44849396
74,0.44999999999999996,neutral,0.94756633,0.047006704,0.004407976,0.0010190014,0.44975452217455836,0.05243368
74,0.49999999999999994,forced,0.0012502002,0.59384894,0.11240131,0.2924996,0.49868697907321924,0.99874985
74,0.49999999999999994,neutral,0.7580462,0.1914938,0.027529001,0.022931004,0.49868697907321924,0.2419538
74,0.5499999999999999,forced,0.0003366069,0.47713795,0.095719114,0.42680636,0.5492505178685022,0.9996635
74,0.5499999999999999,neutral,0.97189313,0.027482942,0.00043361768,0.00019035194,0.5492505178685022,0.028106911
74,0.5999999999999999,forced,2.3614004e-05,0.005193786,0.037791952,0.9569906,0.5998140566637851,0.99997634
74,0.5999999999999999,neutral,0.8733336,0.120737076,0.0040227673,0.0019065834,0.5998140566637851,0.12666643
75,0.3,forced,0.66786206,0.17504625,0.069956616,0.087135054,0.2997112985042979,0.3321379
75,0.3,neutral,0.5584958,0.1999317,0.05906862,0.1825039,0.2997112985042979,0.44150418
75,0.35,forced,0.58577406,0.25502247,0.059642702,0.099560775,0.3486437554029588,0.41422594
75,0.35,neutral,0.66453564,0.20183635,0.03645814,0.0971699,0.3486437554029588,0.3354644
75,0.39999999999999997,forced,0.5021411,0.21316119,0.082747295,0.20195043,0.3992072941982417,0.4978589
