0,1,2,3,time,classifier,pseudotime_index,pseudotime
0.033095688,0.88758826,0.06451896,0.014797123,427,c1_1,427,0.9163312
0.025791856,0.9051361,0.05567279,0.01339926,431,c1_1,431,0.9177081
0.03383,0.8740624,0.07860988,0.013497708,435,c1_1,435,0.91919535
0.02310225,0.9159727,0.050710265,0.010214721,439,c1_1,439,0.919686
0.03548858,0.8842695,0.07090374,0.00933825,443,c1_1,443,0.92120457
0.0020167765,0.5652442,0.42220944,0.010529585,447,c1_1,447,0.92172915
0.0009604762,0.64675295,0.3423487,0.009937948,451,c1_1,451,0.92324394
0.0010397581,0.74384063,0.24751955,0.007599999,455,c1_1,455,0.92368954
0.0020442987,0.8547353,0.13702776,0.0061926977,459,c1_1,459,0.9259231
0.0024508918,0.8770739,0.11436407,0.0061111692,463,c1_1,463,0.9281577
0.0033586496,0.92434555,0.067268595,0.005027272,467,c1_1,467,0.9294067
0.9737526,0.02518386,0.00075100095,0.000312535,3,c1_2,3,0.8042416
0.9401058,0.055587403,0.0029855764,0.0013212953,7,c1_2,7,0.806724
0.75161695,0.19441526,0.033230502,0.020737307,11,c1_2,11,0.8094284
0.6332559,0.25902134,0.07073349,0.036989186,15,c1_2,15,0.81074214
0.51803595,0.28403538,0.13271677,0.06521189,19,c1_2,19,0.8116821
0.4314425,0.26968846,0.18477912,0.1140899,23,c1_2,23,0.8133058
0.39325017,0.25673464,0.20198855,0.14802665,27,c1_2,27,0.8148066
0.36824834,0.26411152,0.19772603,0.16991416,31,c1_2,31,0.81655234
0.3709524,0.2748276,0.18994044,0.16427958,35,c1_2,35,0.8195341
0.38617447,0.28142884,0.15425217,0.17814448,39,c1_2,39,0.82294726
0.23680213,0.25491777,0.26493546,0.2433447,43,c1_2,43,0.8238628
0.22505715,0.24925256,0.30043685,0.2252534,47,c1_2,47,0.8272912
0.22261487,0.2290682,0.30147862,0.24683827,51,c1_2,51,0.8301093
0.24701186,0.22131814,0.28488505,0.24678503,55,c1_2,55,0.8322839
0.2747624,0.23485705,0.25959775,0.23078275,59,c1_2,59,0.83429587
0.28764904,0.23797305,0.25686964,0.21750832,63,c1_2,63,0.8350815
0.31623232,0.23899812,0.2394543,0.20531526,67,c1_2,67,0.8369641
0.32549295,0.23750514,0.2410606,0.1959413,71,c1_2,71,0.8388823
0.34225485,0.24494207,0.22354051,0.18926261,75,c1_2,75,0.8394221
0.376796,0.23788919,0.20066647,0.1846483,79,c1_2,79,0.8409384
0.38826585,0.23576555,0.20734094,0.16862771,83,c1_2,83,0.8429614
0.4059733,0.23970748,0.17422573,0.1800935,87,c1_2,87,0.84507793
0.38810414,0.25196046,0.17980567,0.18012977,91,c1_2,91,0.846564
0.40521768,0.2515517,0.16191697,0.18131368,95,c1_2,95,0.84759885
0.35220906,0.2590726,0.1943628,0.19435562,99,c1_2,99,0.8502942
0.39533427,0.24813364,0.1814631,0.175069,103,c1_2,103,0.85132843
